28392	3108
28392	4717
28392	2460
28435	19201
28435	2844
28435	20952
28435	3000
28435	1428
28435	8315
28435	19218
28435	20572
28435	8886
28435	6551
28435	6085
28435	16428
28435	20032
28435	6086
28435	15976
28435	10302
28435	4496
28435	16187
28435	132
28435	4497
28435	1597
28435	9350
28435	2186
28435	478
28435	10572
28435	13603
28435	9568
28435	19249
28435	2191
28435	14887
28435	18730
28435	6109
28435	17173
28435	2192
28435	11551
28435	3735
28435	7094
28435	11557
28435	12705
28435	3029
28435	19276
28435	10619
28435	10621
28435	20313
28435	919
28435	6599
28435	2206
28435	10926
28435	1643
28435	8950
28435	3913
28435	1645
28435	4248
28435	15464
28435	15465
28435	527
28435	11592
28435	2094
28435	6845
28435	10242
28435	8684
28435	10678
28435	7796
28435	19341
28435	3507
28435	3510
28435	8978
28435	1663
28435	9897
28435	2387
28435	9903
28435	10715
28435	3059
28435	364
28435	8378
28435	14275
28435	366
28435	369
28435	15000
28435	8985
28435	9667
28435	990
28435	5249
28435	9935
28435	14732
28435	14731
28435	1688
28435	17250
28435	16079
28435	20898
28435	20899
28435	12621
28435	18194
28435	19410
28435	18818
28435	20763
28435	19415
28435	4626
28435	6006
28435	4119
28435	19744
28435	18826
28435	9998
28435	15764
28435	11903
28435	6706
28435	5002
28435	3962
28435	14768
28435	422
28435	12627
28435	19972
28435	14788
28435	15108
28435	10063
28435	17399
28435	1744
28435	1858
28435	3265
28435	19809
28435	213
28435	4150
28435	20509
28435	20511
28435	3980
28435	19836
28435	15151
28435	8871
28435	15823
28435	1059
28435	1062
28435	15833
28435	18666
28435	19174
28435	15590
28435	1772
28435	9139
28435	11755
28435	15840
28435	15260
28435	606
28435	245
28435	19860
28435	16148
28435	9160
28385	8194
28380	6684
28380	2208
28380	15793
28380	15795
28381	245
28381	17627
28381	20586
28381	14788
28381	16171
28383	17627
28364	9205
28039	5101
28039	16274
28039	14030
28035	8901
28042	20600
28042	2775
28042	15147
28042	2803
28042	717
28042	8592
28042	8418
28042	7169
28042	1300
28042	2438
28042	6436
28042	4100
28042	13538
28042	3132
28042	18015
28042	6709
28051	8924
28046	20072
28046	9615
28046	16311
28046	4558
28058	19786
28058	6527
28058	8348
28058	2007
28058	13521
28058	3991
28058	3112
28058	19985
28058	6127
28060	2066
28060	9241
28062	16031
28062	16034
28062	3028
28064	20736
28064	18702
28070	20736
28068	20736
28068	18702
28000	16291
28000	3029
28000	19324
28000	12467
28000	9902
28000	245
28000	10636
28000	16171
28000	3981
27998	12666
27998	11453
27998	2696
27998	8570
27998	12308
27998	19479
27995	4962
28012	12806
28012	6720
28012	20993
28012	836
28012	5171
28026	7297
28020	20566
28020	13355
28020	14788
28020	5455
28020	20409
28020	8922
28020	17724
28020	11679
28020	10947
28020	20459
28020	18955
28020	17310
28020	19689
28020	658
28018	17724
28024	17724
28024	10947
28024	11679
28024	20566
28024	17310
28024	19689
28024	13355
28024	14788
28024	658
28024	5455
28024	20409
28095	3029
28095	1109
28095	9019
28095	19689
28095	17627
28095	11214
28095	6822
28095	10600
28112	12359
28100	3029
28100	10798
28100	19249
28100	8978
28100	19623
28100	19689
28100	20899
28100	20594
28096	7414
28098	9903
28098	544
28108	8922
28108	10947
28108	8938
28108	9034
28110	20566
28110	20649
28110	13579
28110	15450
28110	6720
28110	1947
28110	20315
28110	20321
28110	19451
28110	20734
28110	5518
28110	17724
28110	9097
28110	20993
28110	15867
28110	658
28110	19319
28110	16569
28110	14734
28110	20823
28110	836
28110	21139
28110	10254
28110	5171
28110	10695
28110	6110
28110	11755
28110	12806
28110	7877
28110	5189
28110	18776
28110	15503
28110	14117
28110	544
28110	10482
28110	5194
28121	7288
28121	7290
28121	10971
28121	2861
28121	5444
28121	1324
28121	11404
28123	7288
28123	7290
28123	10971
28123	1324
28807	3128
28807	3978
29474	12783
28806	11452
28844	4573
28844	12023
28844	11545
28844	1745
28844	16502
28844	2261
28844	11481
28844	575
28844	2320
28844	15815
28840	12464
28840	369
28840	2036
28840	15000
28840	18785
28840	1687
28840	9440
28840	18802
28840	14873
28840	19244
28840	19410
28840	3457
28840	19416
28840	14887
28840	15422
28840	19744
28840	19420
28840	19748
28840	1107
28840	11545
28840	19754
28840	2261
28840	11560
28840	8511
28840	12023
28840	2957
28840	2958
28840	20653
28840	20313
28840	16235
28840	575
28840	7904
28840	8823
28840	15108
28840	3098
28840	19456
28840	9856
28840	11092
28840	9398
28840	20670
28840	2215
28840	16129
28840	5567
28840	16132
28840	15831
28840	12545
