366	-	395323
367	-	771247
368	-	430090
369	-	395322
370	-	100309895
371	-	771246
372	-	395321
373	-	100309894
374	-	771245
375	-	395320
376	-	100309897
377	-	771244
378	-	100309896
379	-	771243
380	-	100309891
381	-	100309890
382	-	100309893
383	-	430099
384	-	100309892
385	-	430098
386	-	395329
387	-	430092
388	-	395328
389	-	395327
390	-	395326
391	-	430089
392	-	771253
393	-	771250
394	-	771251
395	-	771259
396	-	395334
397	-	771258
398	-	395333
399	-	395336
400	-	395335
401	-	771255
402	-	395330
403	-	771254
404	-	771257
405	-	395332
406	-	395331
407	-	395338
408	-	395337
409	-	395339
410	-	771261
411	-	771262
412	-	771263
413	-	771264
414	-	771260
415	-	771224
416	-	771223
417	-	771222
418	-	771221
419	-	771228
420	-	395303
421	-	771227
422	-	395302
423	-	771226
424	-	395301
425	-	771225
426	-	395300
427	-	395307
428	-	395306
429	-	395305
430	-	771229
431	-	395304
432	-	395309
433	-	395308
434	-	771230
435	-	771231
436	-	771233
437	-	771232
438	-	771235
439	-	395310
440	-	771234
441	-	771237
442	-	395312
443	-	771236
444	-	395311
445	-	771239
446	-	395314
447	-	771238
448	-	395313
449	-	395316
450	-	395315
451	-	395318
452	-	395317
453	-	395319
454	-	771240
455	-	771241
456	-	771242
457	-	395370
458	-	395372
459	-	395371
460	-	431178
461	-	431185
462	-	771207
463	-	424898
464	-	771208
465	-	431181
466	-	424897
467	-	771209
468	-	431184
469	-	424899
470	-	771203
471	-	395366
472	-	771204
473	-	395367
474	-	771205
475	-	395368
476	-	771206
477	-	395369
478	-	395362
479	-	771200
480	-	395363
481	-	771201
482	-	395364
483	-	771202
484	-	395365
485	-	771220
486	-	395383
487	-	395382
488	-	395381
489	-	395380
490	-	424895
491	-	424896
492	-	424893
493	-	424894
494	-	424891
495	-	424892
496	-	424890
497	-	431197
498	-	424889
499	-	424888
500	-	771218
501	-	771219
502	-	431192
503	-	424886
504	-	771216
505	-	431191
506	-	395379
507	-	771217
508	-	771214
509	-	395377
510	-	771215
511	-	395378
512	-	771212
513	-	395375
514	-	771213
515	-	395376
516	-	771210
517	-	395373
518	-	771211
519	-	395374
520	-	395350
521	-	395348
522	-	395349
523	-	395340
524	-	395341
525	-	395342
526	-	395343
527	-	395344
528	-	395345
529	-	395346
530	-	395347
531	-	100309804
532	-	100309803
533	-	100309806
534	-	100309805
535	-	100309808
536	-	100309807
537	-	395360
538	-	100309809
539	-	395359
540	-	395353
541	-	395354
542	-	395351
543	-	395352
544	-	395357
545	-	100309800
546	-	395358
547	-	100309801
548	-	395355
549	-	100309802
550	-	395356
551	-	100309818
552	-	100309819
553	-	100309816
554	-	100309817
555	-	100309814
556	-	100309815
557	-	100309813
558	-	100309812
559	-	100309811
560	-	100309810
561	-	100309829
562	-	100309825
563	-	100309826
564	-	100309827
565	-	100309828
566	-	100309822
567	-	100309821
568	-	100309824
569	-	100309823
570	-	100309820
571	-	100309838
572	-	100309839
573	-	100309836
574	-	100309837
575	-	395390
576	-	395391
577	-	395392
578	-	395393
579	-	395394
580	-	100309831
581	-	395385
582	-	100309830
583	-	395384
584	-	395387
585	-	395386
586	-	100309835
587	-	395389
588	-	100309834
589	-	395388
590	-	100309833
591	-	100309832
592	-	100309847
593	-	100309848
594	-	100309849
595	-	100309840
596	-	395398
597	-	395397
598	-	100309842
599	-	395396
600	-	100309841
601	-	395395
602	-	100309844
603	-	100309843
604	-	100309846
605	-	100309845
606	-	395399
607	-	424829
608	-	424824
609	-	424827
610	-	424826
611	-	424821
612	-	424820
613	-	424823
614	-	424822
615	-	431128
616	-	424830
617	-	431125
618	-	424839
619	-	431122
620	-	424838
621	-	424837
622	-	424836
623	-	424835
624	-	424834
625	-	424833
626	-	424832
627	-	424831
628	-	431113
629	-	424807
630	-	424806
631	-	424808
632	-	100216486
633	-	424800
634	-	424803
635	-	424802
636	-	424805
637	-	424804
638	-	431104
639	-	431107
640	-	424819
641	-	424818
642	-	424817
643	-	424812
644	-	424811
645	-	424810
646	-	424816
647	-	424815
648	-	424813
649	-	424868
650	-	424869
651	-	424864
652	-	424865
653	-	424866
654	-	431173
655	-	424867
656	-	424872
657	-	424874
658	-	424873
659	-	431168
660	-	431167
661	-	424877
662	-	424878
663	-	424875
664	-	424876
665	-	424885
666	-	424884
667	-	424883
668	-	424882
669	-	431158
670	-	424880
671	-	431157
672	-	424842
673	-	424843
674	-	424844
675	-	424845
676	-	431152
677	-	424846
678	-	424849
679	-	423280
680	-	423281
681	-	423282
682	-	423287
683	-	423288
684	-	423289
685	-	431147
686	-	424850
687	-	423284
688	-	423285
689	-	424852
690	-	423286
691	-	424851
692	-	424855
693	-	424856
694	-	424853
695	-	424854
696	-	424859
697	-	424857
698	-	424858
699	-	423292
700	-	423293
701	-	423290
702	-	423291
703	-	431137
704	-	423298
705	-	423299
706	-	423296
707	-	424863
708	-	423297
709	-	424862
710	-	423294
711	-	424861
712	-	423295
713	-	424860
714	-	423264
715	-	423263
716	-	423262
717	-	423261
718	-	430078
719	-	423265
720	-	423260
721	-	430080
722	-	430085
723	-	423258
724	-	423259
725	-	430081
726	-	423273
727	-	423272
728	-	423274
729	-	423277
730	-	423276
731	-	423279
732	-	430067
733	-	423278
734	-	423271
735	-	423270
736	-	430076
737	-	423269
738	-	430071
739	-	423246
740	-	423245
741	-	423244
742	-	423243
743	-	423242
744	-	423241
745	-	423240
746	-	497625
747	-	430061
748	-	430062
749	-	430063
750	-	423238
751	-	423239
752	-	423236
753	-	423237
754	-	423255
755	-	430047
756	-	423257
757	-	430045
758	-	423256
759	-	423250
760	-	423253
761	-	423252
762	-	100309698
763	-	100309699
764	-	100309696
765	-	100309697
766	-	100309690
767	-	100309691
768	-	100309694
769	-	423247
770	-	100309695
771	-	100309692
772	-	423249
773	-	100309693
774	-	771087
775	-	771088
776	-	771085
777	-	771086
778	-	771083
779	-	771084
780	-	771081
781	-	771082
782	-	771080
783	-	423220
784	-	423224
785	-	423221
786	-	423222
787	-	423217
788	-	423216
789	-	423215
790	-	423214
791	-	771079
792	-	771078
793	-	771074
794	-	771075
795	-	771076
796	-	771077
797	-	771070
798	-	771071
799	-	771072
800	-	771073
801	-	430027
802	-	423230
803	-	423231
804	-	423232
805	-	423233
806	-	423234
807	-	423235
808	-	423226
809	-	423225
810	-	423228
811	-	423227
812	-	423229
813	-	771068
814	-	771067
815	-	771069
816	-	100190948
817	-	423201
818	-	423202
819	-	430014
820	-	430015
821	-	423200
822	-	430016
823	-	430017
824	-	430019
825	-	771092
826	-	771093
827	-	771094
828	-	771095
829	-	771096
830	-	771097
831	-	771098
832	-	771099
833	-	423210
834	-	423211
835	-	423212
836	-	423213
837	-	430008
838	-	771090
839	-	771091
840	-	430006
841	-	423208
842	-	423207
843	-	423209
844	-	430011
845	-	423204
846	-	423203
847	-	423206
848	-	423205
849	-	771089
850	-	100309751
851	-	771146
852	-	100309752
853	-	771147
854	-	100309753
855	-	771144
856	-	100309754
857	-	771145
858	-	100309755
859	-	100309756
860	-	100309757
861	-	771148
862	-	100309758
863	-	771149
864	-	423308
865	-	423309
866	-	423306
867	-	423307
868	-	423305
869	-	423302
870	-	100309750
871	-	423312
872	-	423311
873	-	423310
874	-	771150
875	-	100309759
876	-	771154
877	-	771153
878	-	771152
879	-	771151
880	-	100309764
881	-	771155
882	-	100309765
883	-	771156
884	-	100309762
885	-	771157
886	-	100309763
887	-	771158
888	-	100309768
889	-	771159
890	-	100309769
891	-	100309766
892	-	100309767
893	-	100309760
894	-	100309761
895	-	423301
896	-	423300
897	-	771161
898	-	771160
899	-	771163
900	-	771162
901	-	771165
902	-	771164
903	-	100309733
904	-	395401
905	-	100309734
906	-	395402
907	-	100309735
908	-	100309736
909	-	395400
910	-	771168
911	-	100309730
912	-	771169
913	-	100309731
914	-	771166
915	-	100309732
916	-	771167
917	-	395409
918	-	395407
919	-	395408
920	-	395405
921	-	395406
922	-	395403
923	-	395404
924	-	771176
925	-	771175
926	-	771174
927	-	771173
928	-	100309738
929	-	771172
930	-	100309737
931	-	771171
932	-	771170
933	-	100309739
934	-	100309746
935	-	395410
936	-	100309747
937	-	395411
938	-	100309744
939	-	395412
940	-	100309745
941	-	395413
942	-	100309742
943	-	771177
944	-	100309743
945	-	771178
946	-	100309740
947	-	771179
948	-	100309741
949	-	395418
950	-	395419
951	-	395414
952	-	395415
953	-	395416
954	-	395417
955	-	771185
956	-	771184
957	-	771187
958	-	771186
959	-	771181
960	-	771180
961	-	100309749
962	-	771183
963	-	100309748
964	-	771182
965	-	395428
966	-	395427
967	-	100309790
968	-	771109
969	-	395426
970	-	771108
971	-	395425
972	-	100309792
973	-	100309791
974	-	100309794
975	-	100309793
976	-	395429
977	-	100309796
978	-	771103
979	-	395420
980	-	100309795
981	-	771102
982	-	100309798
983	-	771101
984	-	100309797
985	-	771100
986	-	771107
987	-	395424
988	-	100309799
989	-	771106
990	-	395423
991	-	771105
992	-	395422
993	-	771104
994	-	395421
995	-	771110
996	-	395437
997	-	771119
998	-	395436
999	-	395439
1000	-	395438
1001	-	771112
1002	-	771111
1003	-	771114
1004	-	395431
1005	-	771113
1006	-	395430
1007	-	771116
1008	-	395433
1009	-	771115
1010	-	395432
1011	-	771118
1012	-	395435
1013	-	771117
1014	-	395434
1015	-	771120
1016	-	771121
1017	-	100309770
1018	-	100309772
1019	-	100309771
1020	-	395449
1021	-	395448
1022	-	395447
1023	-	100309778
1024	-	771129
1025	-	395446
1026	-	100309777
1027	-	771128
1028	-	395445
1029	-	771127
1030	-	395444
1031	-	100309779
1032	-	771126
1033	-	395443
1034	-	100309774
1035	-	771125
1036	-	395442
1037	-	100309773
1038	-	771124
1039	-	395441
1040	-	100309776
1041	-	771123
1042	-	395440
1043	-	100309775
1044	-	771122
1045	-	771131
1046	-	771132
1047	-	771130
1048	-	100309783
1049	-	100309782
1050	-	100309781
1051	-	100309780
1052	-	395459
1053	-	395458
1054	-	771138
1055	-	395455
1056	-	771137
1057	-	395454
1058	-	100309789
1059	-	395457
1060	-	100309788
1061	-	771139
1062	-	395456
1063	-	100309787
1064	-	771134
1065	-	395451
1066	-	100309786
1067	-	771133
1068	-	395450
1069	-	100309785
1070	-	771136
1071	-	395453
1072	-	100309784
1073	-	771135
1074	-	395452
1075	-	771140
1076	-	771141
1077	-	771142
1078	-	771143
1079	-	395460
1080	-	395471
1081	-	395470
1082	-	395461
1083	-	395463
1084	-	395465
1085	-	395466
1086	-	431081
1087	-	395468
1088	-	395469
1089	-	424799
1090	-	424798
1091	-	431084
1092	-	431089
1093	-	424792
1094	-	424793
1095	-	424790
1096	-	424796
1097	-	424797
1098	-	424795
1099	-	395481
1100	-	395480
1101	-	395474
1102	-	395475
1103	-	395472
1104	-	395473
1105	-	431092
1106	-	395478
1107	-	395479
1108	-	431090
1109	-	395476
1110	-	395477
1111	-	431095
1112	-	424789
1113	-	431093
1114	-	424787
1115	-	424783
1116	-	424784
1117	-	424785
1118	-	424786
1119	-	431057
1120	-	431058
1121	-	424780
1122	-	431059
1123	-	424781
1124	-	424782
1125	-	395491
1126	-	395490
1127	-	395493
1128	-	395492
1129	-	395487
1130	-	395488
1131	-	395489
1132	-	395483
1133	-	395484
1134	-	395485
1135	-	395486
1136	-	431066
1137	-	424777
1138	-	431060
1139	-	424776
1140	-	424779
1141	-	431062
1142	-	424778
1143	-	424772
1144	-	424773
1145	-	424770
1146	-	424771
1147	-	431069
1148	-	431070
1149	-	395498
1150	-	395499
1151	-	395496
1152	-	395497
1153	-	395494
1154	-	424768
1155	-	424767
1156	-	431072
1157	-	424766
1158	-	431071
1159	-	100309717
1160	-	100309718
1161	-	100309715
1162	-	100309716
1163	-	100309719
1164	-	100309710
1165	-	100309714
1166	-	100309713
1167	-	100309712
1168	-	100309711
1169	-	100309726
1170	-	100309727
1171	-	100309728
1172	-	100309729
1173	-	100309721
1174	-	100309720
1175	-	100309723
1176	-	100309722
1177	-	100309725
1178	-	100309724
1179	-	100309708
1180	-	100309709
1181	-	100309704
1182	-	100309705
1183	-	100309706
1184	-	100309707
1185	-	100309701
1186	-	100309700
1187	-	100309703
1188	-	100309702
1189	-	423166
1190	-	422035
1191	-	423167
1192	-	422034
1193	-	423168
1194	-	422033
1195	-	423169
1196	-	422032
1197	-	423162
1198	-	422031
1199	-	423163
1200	-	422030
1201	-	423164
1202	-	423165
1203	-	100310124
1204	-	772153
1205	-	100310125
1206	-	772152
1207	-	100310122
1208	-	772155
1209	-	423160
1210	-	100310123
1211	-	772154
1212	-	423161
1213	-	100310128
1214	-	100310129
1215	-	100310126
1216	-	772151
1217	-	100310127
1218	-	772150
1219	-	772149
1220	-	100310121
1221	-	772145
1222	-	100310120
1223	-	772146
1224	-	772147
1225	-	772148
1226	-	422028
1227	-	422029
1228	-	423159
1229	-	422026
1230	-	422027
1231	-	422045
1232	-	423179
1233	-	431499
1234	-	422044
1235	-	422047
1236	-	422046
1237	-	423178
1238	-	422041
1239	-	423175
1240	-	422040
1241	-	423176
1242	-	422043
1243	-	422042
1244	-	423174
1245	-	100310133
1246	-	772144
1247	-	423171
1248	-	100310134
1249	-	772143
1250	-	423172
1251	-	100310135
1252	-	772142
1253	-	100310136
1254	-	772141
1255	-	423170
1256	-	100310137
1257	-	772140
1258	-	100310138
1259	-	100310139
1260	-	772138
1261	-	772139
1262	-	100310130
1263	-	772136
1264	-	772137
1265	-	100310132
1266	-	772134
1267	-	100310131
1268	-	772135
1269	-	422037
1270	-	422038
1271	-	422039
1272	-	422054
1273	-	423184
1274	-	422053
1275	-	423185
1276	-	422052
1277	-	423186
1278	-	422051
1279	-	423187
1280	-	422058
1281	-	423188
1282	-	422057
1283	-	423189
1284	-	422056
1285	-	422055
1286	-	100310148
1287	-	100310149
1288	-	100310146
1289	-	772131
1290	-	422050
1291	-	423180
1292	-	100310147
1293	-	772130
1294	-	423181
1295	-	100310144
1296	-	772133
1297	-	423182
1298	-	100310145
1299	-	772132
1300	-	423183
1301	-	100310143
1302	-	772123
1303	-	100310142
1304	-	772124
1305	-	100310141
1306	-	772125
1307	-	100310140
1308	-	772126
1309	-	772127
1310	-	772128
1311	-	772129
1312	-	422048
1313	-	422049
1314	-	422063
1315	-	423197
1316	-	422062
1317	-	423198
1318	-	422065
1319	-	423195
1320	-	422064
1321	-	423196
1322	-	422067
1323	-	422066
1324	-	422069
1325	-	423199
1326	-	422068
1327	-	100310159
1328	-	423190
1329	-	100310155
1330	-	772122
1331	-	423193
1332	-	100310156
1333	-	772121
1334	-	423194
1335	-	100310157
1336	-	772120
1337	-	422061
1338	-	423191
1339	-	100310158
1340	-	422060
1341	-	423192
1342	-	100310152
1343	-	772114
1344	-	100310151
1345	-	772115
1346	-	100310154
1347	-	772112
1348	-	100310153
1349	-	772113
1350	-	772118
1351	-	772119
1352	-	100310150
1353	-	772116
1354	-	772117
1355	-	772110
1356	-	772111
1357	-	431472
1358	-	772109
1359	-	100216364
1360	-	431474
1361	-	772106
1362	-	772105
1363	-	772108
1364	-	772107
1365	-	772102
1366	-	772101
1367	-	772104
1368	-	772103
1369	-	772100
1370	-	431455
1371	-	422000
1372	-	422002
1373	-	431454
1374	-	422003
1375	-	431457
1376	-	100310107
1377	-	100310106
1378	-	100310105
1379	-	100310104
1380	-	100310103
1381	-	100310102
1382	-	100310101
1383	-	100310100
1384	-	422010
1385	-	422013
1386	-	422014
1387	-	100310109
1388	-	422011
1389	-	100310108
1390	-	431489
1391	-	422012
1392	-	422007
1393	-	431493
1394	-	422006
1395	-	422005
1396	-	422004
1397	-	431490
1398	-	431492
1399	-	422009
1400	-	422008
1401	-	100310116
1402	-	100310115
1403	-	100310118
1404	-	100310117
1405	-	100310112
1406	-	100310111
1407	-	100310114
1408	-	100310113
1409	-	422021
1410	-	431477
1411	-	422022
1412	-	100310119
1413	-	422023
1414	-	422024
1415	-	431476
1416	-	431485
1417	-	422016
1418	-	422015
1419	-	431483
1420	-	431482
1421	-	422017
1422	-	431481
1423	-	431480
1424	-	422019
1425	-	100310110
1426	-	395611
1427	-	395610
1428	-	395615
1429	-	395614
1430	-	395613
1431	-	395612
1432	-	395619
1433	-	395618
1434	-	395617
1435	-	395616
1436	-	431422
1437	-	431424
1438	-	431428
1439	-	395600
1440	-	395602
1441	-	395601
1442	-	395604
1443	-	395603
1444	-	395606
1445	-	395605
1446	-	395608
1447	-	395607
1448	-	395609
1449	-	431414
1450	-	431416
1451	-	431415
1452	-	431418
1453	-	431417
1454	-	431451
1455	-	431452
1456	-	431449
1457	-	423102
1458	-	431444
1459	-	423103
1460	-	431443
1461	-	423101
1462	-	423105
1463	-	423104
1464	-	431440
1465	-	423107
1466	-	431441
1467	-	423106
1468	-	431437
1469	-	423110
1470	-	431432
1471	-	423111
1472	-	423112
1473	-	423113
1474	-	423114
1475	-	423119
1476	-	423117
1477	-	423118
1478	-	423116
1479	-	100310160
1480	-	100310161
1481	-	100310162
1482	-	100310163
1483	-	100310164
1484	-	100310165
1485	-	100310167
1486	-	100310166
1487	-	422070
1488	-	100310169
1489	-	422071
1490	-	100310168
1491	-	422072
1492	-	422077
1493	-	423125
1494	-	422078
1495	-	423124
1496	-	422079
1497	-	423123
1498	-	423122
1499	-	422074
1500	-	423120
1501	-	422075
1502	-	422076
1503	-	423126
1504	-	423127
1505	-	423128
1506	-	423129
1507	-	100310171
1508	-	100310172
1509	-	100310170
1510	-	100310175
1511	-	100310176
1512	-	100310173
1513	-	100310174
1514	-	422082
1515	-	100310179
1516	-	422083
1517	-	100310178
1518	-	422080
1519	-	100310177
1520	-	422081
1521	-	423134
1522	-	423133
1523	-	423136
1524	-	422089
1525	-	422086
1526	-	423130
1527	-	422087
1528	-	422084
1529	-	423132
1530	-	422085
1531	-	423131
1532	-	423139
1533	-	423138
1534	-	100310184
1535	-	100310185
1536	-	100310186
1537	-	100310187
1538	-	100310180
1539	-	100310181
1540	-	100310182
1541	-	100310183
1542	-	422090
1543	-	100310189
1544	-	100310188
1545	-	431409
1546	-	422092
1547	-	422093
1548	-	431407
1549	-	422094
1550	-	422095
1551	-	423143
1552	-	431405
1553	-	423142
1554	-	422097
1555	-	423141
1556	-	431400
1557	-	422099
1558	-	423147
1559	-	423146
1560	-	423144
1561	-	423148
1562	-	100310190
1563	-	100310197
1564	-	100310198
1565	-	100310195
1566	-	100310196
1567	-	100310193
1568	-	100310194
1569	-	100310191
1570	-	100310192
1571	-	100310199
1572	-	423151
1573	-	423154
1574	-	423156
1575	-	423158
1576	-	429075
1577	-	429074
1578	-	429073
1579	-	429072
1580	-	429078
1581	-	429077
1582	-	771010
1583	-	771011
1584	-	395570
1585	-	771008
1586	-	395567
1587	-	771007
1588	-	395566
1589	-	771006
1590	-	395565
1591	-	771005
1592	-	395564
1593	-	771004
1594	-	771003
1595	-	395562
1596	-	771002
1597	-	395561
1598	-	771001
1599	-	395560
1600	-	429070
1601	-	429071
1602	-	395569
1603	-	771009
1604	-	395568
1605	-	429062
1606	-	429064
1607	-	429063
1608	-	429066
1609	-	429068
1610	-	429067
1611	-	771020
1612	-	429069
1613	-	771021
1614	-	395580
1615	-	771022
1616	-	395581
1617	-	771017
1618	-	395576
1619	-	771016
1620	-	395575
1621	-	771019
1622	-	395578
1623	-	771018
1624	-	395577
1625	-	395572
1626	-	771012
1627	-	395571
1628	-	771015
1629	-	395574
1630	-	771014
1631	-	395573
1632	-	395579
1633	-	429060
1634	-	429099
1635	-	429098
1636	-	429097
1637	-	429096
1638	-	429095
1639	-	429094
1640	-	395545
1641	-	395544
1642	-	395543
1643	-	395542
1644	-	429092
1645	-	395549
1646	-	395548
1647	-	429090
1648	-	395547
1649	-	429091
1650	-	395546
1651	-	429088
1652	-	429087
1653	-	429089
1654	-	429084
1655	-	429083
1656	-	429086
1657	-	771000
1658	-	395550
1659	-	395552
1660	-	395551
1661	-	395554
1662	-	395553
1663	-	395556
1664	-	395555
1665	-	395558
1666	-	395557
1667	-	429081
1668	-	429082
1669	-	395559
1670	-	771055
1671	-	429038
1672	-	771054
1673	-	429039
1674	-	771053
1675	-	429036
1676	-	771052
1677	-	429037
1678	-	771051
1679	-	771050
1680	-	429030
1681	-	402783
1682	-	429035
1683	-	429032
1684	-	429033
1685	-	395528
1686	-	395529
1687	-	395526
1688	-	395527
1689	-	395524
1690	-	395522
1691	-	395523
1692	-	771049
1693	-	395520
1694	-	395521
1695	-	771047
1696	-	771048
1697	-	771045
1698	-	771046
1699	-	771064
1700	-	429025
1701	-	771063
1702	-	771066
1703	-	429027
1704	-	771065
1705	-	429028
1706	-	771060
1707	-	429029
1708	-	771062
1709	-	771061
1710	-	429020
1711	-	429021
1712	-	429022
1713	-	429024
1714	-	395539
1715	-	395535
1716	-	395536
1717	-	395537
1718	-	395538
1719	-	395531
1720	-	395532
1721	-	395533
1722	-	395534
1723	-	771056
1724	-	771057
1725	-	771058
1726	-	771059
1727	-	395530
1728	-	771033
1729	-	771032
1730	-	771031
1731	-	429058
1732	-	771030
1733	-	429059
1734	-	429057
1735	-	429054
1736	-	429055
1737	-	429052
1738	-	429050
1739	-	395504
1740	-	395505
1741	-	395502
1742	-	395503
1743	-	395508
1744	-	395509
1745	-	395506
1746	-	395507
1747	-	771025
1748	-	771026
1749	-	771023
1750	-	771024
1751	-	771029
1752	-	395500
1753	-	395501
1754	-	771027
1755	-	771028
1756	-	771040
1757	-	771042
1758	-	771041
1759	-	429048
1760	-	771044
1761	-	429049
1762	-	771043
1763	-	429044
1764	-	429045
1765	-	429046
1766	-	429040
1767	-	429041
1768	-	429042
1769	-	395514
1770	-	395515
1771	-	395516
1772	-	395517
1773	-	395518
1774	-	395519
1775	-	771034
1776	-	771035
1777	-	771036
1778	-	771037
1779	-	771038
1780	-	771039
1781	-	395510
1782	-	395511
1783	-	395512
1784	-	100073346
1785	-	772079
1786	-	429011
1787	-	422102
1788	-	429010
1789	-	422101
1790	-	772081
1791	-	422100
1792	-	772080
1793	-	429012
1794	-	772087
1795	-	772086
1796	-	772089
1797	-	772088
1798	-	772083
1799	-	429015
1800	-	772082
1801	-	772085
1802	-	772084
1803	-	429016
1804	-	772092
1805	-	772091
1806	-	429001
1807	-	772090
1808	-	429000
1809	-	772099
1810	-	772098
1811	-	772097
1812	-	429007
1813	-	772096
1814	-	772095
1815	-	429005
1816	-	772094
1817	-	772093
1818	-	772058
1819	-	772057
1820	-	772059
1821	-	772060
1822	-	772061
1823	-	772062
1824	-	772063
1825	-	772064
1826	-	772065
1827	-	772066
1828	-	772067
1829	-	772069
1830	-	772068
1831	-	772073
1832	-	772074
1833	-	772071
1834	-	772072
