3665	GRIA1	2890
3666	C15orf48	84419
3667	CYP2C8	1558
3668	RAPGEF1	2889
3669	CYP2C19	1557
3670	GRB14	2888
3671	GRB10	2887
3672	CYP2B6	1555
3673	GRB7	2886
3674	GRB2	2885
3675	CYP2A13	1553
3676	CYP3A7	1551
3677	GPX7	2882
3678	CYP2C9	1559
3679	CEP120	153241
3680	CYP2F1	1572
3681	CYP2E1	1571
3682	GRIK3	2899
3683	GRIK2	2898
3684	CYSTM1	84418
3685	GRIK1	2897
3686	BACH2	60468
3687	C2orf40	84417
3688	CYP2D6	1565
3689	GRN	2896
3690	CYP2D7	1564
3691	GRID2	2895
3692	GRID1	2894
3693	CYP2C18	1562
3694	GRIA4	2893
3695	CORO1C	23603
3696	DAPK2	23604
3697	LOC105369433	105369433
3698	CD2AP	23607
3699	MKRN1	23608
3700	MKRN2	23609
3701	CYP11A1	1583
3702	CYP8B1	1582
3703	CYP7A1	1581
3704	TMSB15B	286527
3705	CYP4B1	1580
3706	AMACR	23600
3707	CLEC5A	23601
3708	CYP4A11	1579
3709	CYP3A5	1577
3710	CYP3A4	1576
3711	CYP2J2	1573
3712	LOC105371763	105371763
3713	SH3BP1	23616
3714	P2RY8	286530
3715	LOC105369444	105369444
3716	TSSK2	23617
3717	ZIM2	23619
3718	EOGT	285203
3719	CYP27B1	1594
3720	CYP27A1	1593
3721	CYP26A1	1592
3722	CYP24A1	1591
3723	PHLDA3	23612
3724	ZMYND8	23613
3725	CYP21A2	1589
3726	APBB3	10307
3727	CYP19A1	1588
3728	CCNO	10309
3729	CYP17A1	1586
3730	ZNF267	10308
3731	CYP11B2	1585
3732	LOC100131840	100131840
3733	CYP11B1	1584
3734	KATNB1	10300
3735	SNAPC5	10302
3736	CYP51A1	1595
3737	EPHA6	285220
3738	TOGARAM2	165186
3739	SPDYE2	441273
3740	SPDYE3	441272
3741	LOC100131878	100131878
3742	SPDYE5	442590
3743	LOC107987345	107987345
3744	CTAGE15	441294
3745	FAM196B	100131897
3746	MAGEB18	286514
3747	LOC107987332	107987332
3748	LOC107987336	107987336
3749	LOC107986004	107986004
3750	DHX35	60625
3751	AKR1B15	441282
3752	CITED2	10370
3753	SEMA3A	10371
3754	PRKD3	23683
3755	PQBP4	23685
3756	YY2	404281
3757	RAB38	23682
3758	TUBA1B	10376
3759	FAM47E	100129583
3760	RABL3	285282
3761	IRF9	10379
3762	TUBB3	10381
3763	BPNT1	10380
3764	TUBB4B	10383
3765	TUBB4A	10382
3766	ZFYVE27	118813
3767	MORN4	118812
3768	GAGE13	645051
3769	BTN2A2	10385
3770	BTN3A3	10384
3771	SCML2	10389
3772	SYCP2	10388
3773	LOC285299	285299
3774	ABCA9	10350
3775	TYW1B	441250
3776	ZKSCAN5	23660
3777	WARS2	10352
3778	ABCA8	10351
3779	UQCC3	790955
3780	ZCCHC23	645078
3781	ERICH6	131831
3782	NPM2	10361
3783	NPM3	10360
3784	LOC441239	441239
3785	STX12	23673
3786	LOC100130542	100130542
3787	TTC32	130502
3788	SMPX	23676
3789	UBR3	130507
3790	SH3BP4	23677
3791	ZNF716	441234
3792	SGK3	23678
3793	GAGE12G	645073
3794	TMEM2	23670
3795	TMEFF2	23671
3796	HMG20A	10363
3797	HMG20B	10362
3798	KLF2	10365
3799	ZNF705F	790969
3800	MICU1	10367
3801	CACNG2	10369
3802	CACNG3	10368
3803	ARFIP2	23647
3804	SSBP3	23648
3805	FBXW12	285231
3806	C10orf142	100130539
3807	POLA2	23649
3808	NMS	129521
3809	C3orf38	285237
3810	HSPBP1	23640
3811	LDOC1	23641
3812	LY96	23643
3813	DPRX	503834
3814	EDC4	23644
3815	PPP1R15A	23645
3816	PLD3	23646
3817	DUXA	503835
3818	DEFB106B	503841
3819	TM4SF19	116211
3820	PTGES3L-AARSD1	100885850
3821	CNPY2	10330
3822	ZNF730	100129543
3823	CLEC4M	10332
3824	B3GNT3	10331
3825	TLR6	10333
3826	PCGF3	10336
3827	MRVI1	10335
3828	LSM5	23658
3829	PLA2G15	23659
3830	HTR3E	285242
3831	PTGES3L	100885848
3832	TRIM29	23650
3833	LOC100130520	100130520
3834	MMP21	118856
3835	PLXNB2	23654
3836	SLC7A11	23657
3837	ABCA10	10349
3838	TMC2	117532
3839	TMC1	117531
3840	PKDREJ	10343
3841	TFG	10342
3842	PET100	100131801
3843	TRDN	10345
3844	CCL26	10344
3845	ABCA7	10347
3846	TRIM22	10346
3847	TMEM221	100130519
3848	FAM89B	23625
3849	SPO11	23626
3850	MUC8	100129528
3851	PRND	23627
3852	NTSR2	23620
3853	BACE1	23621
3854	RUSC1	23623
3855	CBLC	23624
3856	NMUR1	10316
3857	TNIP1	10318
3858	B3GALT5	10317
3859	LAMC3	10319
3860	TEX13C	100129520
3861	TCIRG1	10312
3862	DSCR3	10311
3863	LANCL1	10314
3864	RTN3	10313
3865	NUP62	23636
3866	RABGAP1	23637
3867	LOC105369425	105369425
3868	LRRC6	23639
3869	ZNF619	285267
3870	LOC105371727	105371727
3871	ZNF621	285268
3872	TMEM184A	202915
3873	KCNE5	23630
3874	CA14	23632
3875	KPNA6	23633
3876	SSBP2	23635
3877	AKR1A1	10327
3878	SIRPB1	10326
3879	TMEM5	10329
3880	EMC8	10328
3881	CRISP3	10321
3882	IKZF1	10320
3883	SMYD5	10322
3884	RRAGB	10325
3885	KLHL41	10324
3886	ZNF717	100131827
3887	SPINK6	404203
3888	XIRP2	129446
3889	LYZL1	84569
3890	LRRC3B	116135
3891	KCNK15	60598
3892	SLC12A8	84561
3893	SCOC	60592
3894	MT4	84560
3895	FOXI3	344167
3896	PIK3AP1	118788
3897	MAP1LC3A	84557
3898	FAXC	84553
3899	PARD6G	84552
3900	FOXP4	116113
3901	PCDH11Y	83259
3902	ZNF526	116115
3903	NCKAP5	344148
3904	DENND6A	201627
3905	PDE12	201626
3906	DNAH12	201625
3907	GNPTG	84572
3908	COL25A1	84570
3909	SPATA17	128153
3910	ZNF879	345462
3911	SF3A1	10291
3912	SPEG	10290
3913	TRAIP	10293
3914	BCKDK	10295
3915	ARHGAP35	2909
3916	DNAJA2	10294
3917	TIGIT	201633
3918	GRIK4	2900
3919	TGM7	116179
3920	NR3C1	2908
3921	APC2	10297
3922	GRINA	2907
3923	MAEA	10296
3924	GRIN2D	2906
3925	MARCH6	10299
3926	GRIN2C	2905
3927	PAK4	10298
3928	GRIN2B	2904
3929	GRIN2A	2903
3930	PFN3	345456
3931	GRIN1	2902
3932	CMTM5	116173
3933	GRIK5	2901
3934	APOBEC3A	200315
3935	APOBEC3F	200316
3936	RNF215	200312
3937	GRM1	2911
3938	CXCL1	2919
3939	GRM8	2918
3940	GRM7	2917
3941	GRM6	2916
3942	GRM5	2915
3943	GRM4	2914
3944	GRM3	2913
3945	GRM2	2912
3946	C6orf201	404220
3947	AKAP8	10270
3948	EVPLL	645027
3949	STUB1	10273
3950	FSTL3	10272
3951	VSIG2	23584
3952	GAGE12F	100008586
3953	TMEM50A	23585
3954	LOC100130597	100130597
3955	DDX58	23586
3956	ELP5	23587
3957	KLHDC2	23588
3958	CARHSP1	23589
3959	GRP	2922
3960	CXCL3	2921
3961	CXCL2	2920
3962	PHACTR3	116154
3963	CDC42EP4	23580
3964	CASP14	23581
3965	CCNDBP1	23582
3966	CYYR1	116159
3967	SMUG1	23583
3968	CTXN1	404217
3969	STAG1	10274
3970	GSC2	2928
3971	UBE4B	10277
3972	NET1	10276
3973	GRSF1	2926
3974	PRSS16	10279
3975	LOC100128274	100128274
3976	GRPR	2925
3977	EFS	10278
3978	FAM210B	116151
3979	PDIA3	2923
3980	NUS1	116150
3981	SIGMAR1	10280
3982	BET1	10282
3983	SAP18	10284
3984	GAGE2B	645037
3985	CWC27	10283
3986	ORC3	23595
3987	OPN3	23596
3988	KLHDC3	116138
3989	ACOT9	23597
3990	PATZ1	23598
3991	TYW5	129450
3992	DACH1	1602
3993	DAB2	1601
3994	GSK3B	2932
3995	DAB1	1600
3996	GSK3A	2931
3997	PDSS1	23590
3998	WDR92	116143
3999	LEMD3	23592
4000	HEBP2	23593
4001	ORC6	23594
4002	BCAS2	10286
4003	DGKQ	1609
4004	SMNDC1	10285
4005	DGKG	1608
4006	GSTA2	2939
4007	LILRB2	10288
4008	CCDC180	100499483
4009	DGKB	1607
4010	GSTA1	2938
4011	RGS19	10287
4012	DGKA	1606
4013	GSS	2937
4014	DAG1	1605
4015	GSR	2936
4016	EIF1B	10289
4017	CD55	1604
4018	GSPT1	2935
4019	DAD1	1603
4020	GSN	2934
4021	LOC100288966	100288966
4022	LOC107986035	107986035
4023	LOC107987364	107987364
4024	AGBL5	60509
4025	LOC107987363	107987363
4026	PRSS43	100288960
4027	DNAJC25-GNG10	552891
4028	NYX	60506
4029	LOC107986037	107986037
4030	DAPK3	1613
4031	GSTM1	2944
4032	DAPK1	1612
4033	FOXD4L1	200350
4034	DAP	1611
4035	OXER1	165140
4036	DAO	1610
4037	GSTA4	2941
4038	GSTA3	2940
4039	ATXN7L3B	552889
4040	DAZL	1618
4041	GSTM5	2949
4042	DAZ1	1617
4043	GSTM4	2948
4044	DAXX	1616
4045	GSTM3	2947
4046	DARS	1615
4047	GSTM2	2946
4048	LDAH	60526
4049	GSTZ1	2954
4050	DBI	1622
4051	GSTT2	2953
4052	DBH	1621
4053	GSTT1	2952
4054	BRINP1	1620
4055	LOC107987351	107987351
4056	GSTP1	2950
4057	DBT	1629
4058	DBP	1628
4059	GTF2B	2959
4060	DBN1	1627
4061	GTF2A2	2958
4062	GTF2A1	2957
4063	MSH6	2956
4064	EDARADD	128178
4065	OR2A5	393046
4066	LOC107987388	107987388
4067	LOC107987386	107987386
4068	ALX4	60529
4069	ELAC2	60528
4070	LOC107987389	107987389
4071	DCTD	1635
4072	GTF2H2	2966
4073	NKX6-2	84504
4074	CFAP221	200373
4075	DCN	1634
4076	GTF2H1	2965
4077	ZNF527	84503
4078	DCK	1633
4079	ECI1	1632
4080	GTF2F2	2963
4081	GTF2F1	2962
4082	DCC	1630
4083	GTF2E2	2961
4084	GTF2E1	2960
4085	JPH4	84502
4086	LOC107987382	107987382
4087	SPIRE2	84501
4088	DCTN1	1639
4089	DCT	1638
4090	GTF2I	2969
4091	GTF2H4	2968
4092	ACE	1636
4093	GTF2H3	2967
4094	GUCA2A	2980
4095	LOC107987377	107987377
4096	AKR1C2	1646
4097	GUCY1A2	2977
4098	AKR1C1	1645
4099	GTF3C2	2976
4100	DDC	1644
4101	GTF3C1	2975
4102	DDB2	1643
4103	DDB1	1642
4104	LOC107987373	107987373
4105	DCX	1641
4106	BRF1	2972
4107	LOC107987372	107987372
4108	GTF3A	2971
4109	DDIT3	1649
4110	GUCA1B	2979
4111	GADD45A	1647
4112	GUCA1A	2978
4113	FAM47E-STBD1	100631383
4114	DHX9	1660
4115	GUSB	2990
4116	MAPK15	225689
4117	ACRBP	84519
4118	CNFN	84518
4119	DMXL1	1657
4120	GUK2	2988
4121	SPCS3	60559
4122	DDX6	1656
4123	GUK1	2987
4124	GUF1	60558
4125	HOPX	84525
4126	DDX5	1655
4127	GUCY2F	2986
4128	RHOXF2	84528
4129	DDX3X	1654
4130	ZNF559	84527
4131	DDX1	1653
4132	GUCY2C	2984
4133	JAGN1	84522
4134	DDT	1652
4135	GUCY1B3	2983
4136	GUCY1A3	2982
4137	ZC3H8	84524
4138	DDOST	1650
4139	GUCA2B	2981
4140	PRSS51	346702
4141	GON7	84520
4142	DHX8	1659
4143	TAAR6	319100
4144	KRT73	319101
4145	DEFA6	1671
4146	DEFA5	1670
4147	LOC107987397	107987397
4148	DEFA3	1668
4149	GZMH	2999
4150	MCM8	84515
4151	DEFA1	1667
4152	GYS2	2998
4153	GHDC	84514
4154	DECR1	1666
4155	GYS1	2997
4156	ACTRT3	84517
4157	DHX15	1665
4158	GYPE	2996
4159	DCTN5	84516
4160	GYPC	2995
4161	DDX11	1663
4162	GYPB	2994
4163	LOC107987394	107987394
4164	DDX10	1662
4165	GYPA	2993
4166	PLPP5	84513
4167	LOC107986062	107986062
4168	GYG1	2992
4169	RINT1	60561
4170	NAA35	60560
4171	DEFA4	1669
4172	CCDC167	154467
4173	OSR1	130497
4174	TMEM185A	84548
4175	TIMM8A	1678
4176	PGBD1	84547
4177	DFFB	1677
4178	CCDC179	100500938
4179	DFFA	1676
4180	MAK16	84549
4181	CFD	1675
4182	DES	1674
4183	MDFIC2	107986096
4184	DEFB4A	1673
4185	DEFB1	1672
4186	MRPL43	84545
4187	KIAA1841	84542
4188	KBTBD8	84541
4189	SLC38A9	153129
4190	COCH	1690
4191	C15orf41	84529
4192	TEX44	165100
4193	MCHR2	84539
4194	DFNA5	1687
4195	GTPBP10	85865
4196	ACSS1	84532
4197	LOC107986084	107986084
4198	SRRM4	84530
4199	SHPK	23729
4200	SPON2	10417
4201	EID3	493861
4202	CCDC73	493860
4203	PRMT5	10419
4204	SPON1	10418
4205	GPX8	493869
4206	RAPGEF3	10411
4207	LOC105372731	105372731
4208	IFITM3	10410
4209	YAP1	10413
4210	NSA2	10412
4211	LOC105372714	105372714
4212	TMEM245	23731
4213	FRRS1L	23732
4214	TUBGCP3	10426
4215	ARIH2	10425
4216	CFDP1	10428
4217	RDM1	201299
4218	SEC24B	10427
4219	TRIM65	201292
4220	UNC13D	201294
4221	TESK2	10420
4222	UBAC1	10422
4223	CISD2	493856
4224	CD2BP2	10421
4225	PGRMC2	10424
4226	CDIPT	10423
4227	KCNE4	23704
4228	CADM1	23705
4229	LOC105371419	105371419
4230	GSPT2	23708
4231	LOC105371409	105371409
4232	GABARAPL1	23710
4233	CPQ	10404
4234	NDC80	10403
4235	WFDC2	10406
4236	MYCNOS	10408
4237	SPAG11B	10407
4238	BASP1	10409
4239	PEMT	10400
4240	ST3GAL6	10402
4241	PIAS3	10401
4242	TRIM72	493829
4243	LOC107987201	107987201
4244	LOC107987200	107987200
4245	LOC107987205	107987205
4246	ARMCX4	100131755
4247	COX4I2	84701
4248	ZNF396	252884
4249	MYO18B	84700
4250	LOC105372798	105372798
4251	LOC105371448	105371448
4252	LOC107987211	107987211
4253	RFPL4B	442247
4254	LOC105369140	105369140
4255	ANHX	647589
4256	CRTAP	10491
4257	VTI1B	10490
4258	VAT1	10493
4259	SYNCRIP	10492
4260	HSPB9	94086
4261	TRIM6	117854
4262	LOC100130451	100130451
4263	VKORC1L1	154807
4264	BPIFB3	359710
4265	SFXN1	94081
4266	ATG4A	115201
4267	ENOX2	10495
4268	STK25	10494
4269	UNC13B	10497
4270	NCOA2	10499
4271	OCSTAMP	128506
4272	CARM1	10498
4273	LOC286254	286254
4274	LCN12	286256
4275	C9orf142	286257
4276	RBM45	129831
4277	MRGPRD	116512
4278	LACTBL1	646262
4279	APOA5	116519
4280	HGC6.3	100128124
4281	TPRN	286262
4282	ACSM6	142827
4283	PFDN6	10471
4284	FTCD-AS1	100861507
4285	RNF208	727800
4286	POTEH	23784
4287	BCL2L13	23786
4288	MTCH1	23787
4289	MTCH2	23788
4290	IGFL4	444882
4291	PTCHD4	442213
4292	APOL2	23780
4293	MAS1L	116511
4294	HMGN4	10473
4295	ZBTB18	10472
4296	KRTAP29-1	100533177
4297	TRIM38	10475
4298	PRORY	100533178
4299	TADA3	10474
4300	UBE2E3	10477
4301	ATP5H	10476
4302	SLC9A6	10479
4303	SLC25A17	10478
4304	SOWAHB	345079
4305	EIF3M	10480
4306	NXF1	10482
4307	LOC100128108	100128108
4308	HOXB13	10481
4309	AMOTL1	154810
4310	LOC100128107	100128107
4311	SFXN5	94097
4312	FXYD6-FXYD2	100533181
4313	SEC23A	10484
4314	SEC23B	10483
4315	CAP2	10486
4316	C1orf61	10485
4317	CREB3	10488
4318	FBLN7	129804
4319	RFLNA	100533183
4320	CAP1	10487
4321	LRRC41	10489
4322	NEU4	129807
4323	FLRT2	23768
4324	BBS5	129880
4325	FLRT1	23769
4326	CCDC173	129881
4327	TSHZ2	128553
4328	PRSS48	345062
4329	CRB2	286204
4330	SCAI	286205
4331	PITPNB	23760
4332	PISD	23761
4333	CFAP157	286207
4334	OSBP2	23762
4335	MAFF	23764
4336	IL17RA	23765
4337	FLRT3	23767
4338	MAD2L2	10459
4339	BAIAP2	10458
4340	VAV3	10451
4341	PPIE	10450
4342	TOMM40	10452
4343	ECI2	10455
4344	TAB1	10454
4345	GPNMB	10457
4346	HAX1	10456
4347	ARHGAP8	23779
4348	MACC1	346389
4349	TACC3	10460
4350	BRD1	23774
4351	TIMM44	10469
4352	FKBP8	23770
4353	CLEC10A	10462
4354	MERTK	10461
4355	PIBF1	10464
4356	TRIM43	129868
4357	SLC30A9	10463
4358	COG5	10466
4359	PPIH	10465
4360	FST	10468
4361	ZNHIT1	10467
4362	AIPL1	23746
4363	FAM236A	100129407
4364	LOC105372704	105372704
4365	C9orf47	286223
4366	EID1	23741
4367	NPAP1	23742
4368	BHMT2	23743
4369	C2orf50	130813
4370	PQLC3	130814
4371	IFI30	10437
4372	EMG1	10436
4373	OLFM1	10439
4374	C1D	10438
4375	CYP3A7-CYP3A51P	100861540
4376	TMEM147	10430
4377	RBM14	10432
4378	CDC42EP2	10435
4379	LYPLA1	10434
4380	PPIL2	23759
4381	SPATA31E1	286234
4382	C2orf73	129852
4383	MRGPRF	116535
4384	MRGPRE	116534
4385	SDF2L1	23753
4386	KCTD12	115207
4387	TMEM182	130827
4388	OMA1	115209
4389	FAM3C	10447
4390	MRPL53	116540
4391	ACAA2	10449
4392	DPPA3	359787
4393	MRPL54	116541
4394	TIMM17A	10440
4395	ZER1	10444
4396	N4BP2L2	10443
4397	TUBB8	347688
4398	LRRN2	10446
4399	MCRS1	10445
4400	PIGS	94005
4401	FAM156B	727866
4402	PCBP4	57060
4403	DDX24	57062
4404	FAM129A	116496
4405	PPP1R9B	84687
4406	MS4A14	84689
4407	C9orf24	84688
4408	PASD1	139135
4409	INSM2	84684
4410	HINT2	84681
4411	ACCS	84680
4412	BHLHA9	727857
4413	RGPD8	727851
4414	SLC9A7	84679
4415	TRIM63	84676
4416	TRIM55	84675
4417	KDM2B	84678
4418	ZNF347	84671
4419	CARD6	84674
4420	CMC1	152100
4421	CGB7	94027
4422	POM121L2	94026
4423	MUC16	94025
4424	TMEM18	129787
4425	PLSCR4	57088
4426	ATP6V1G3	127124
4427	ENTPD7	57089
4428	KNL1	57082
4429	SLC17A6	57084
4430	AGTRAP	57085
4431	C3orf79	152118
4432	NEK10	152110
4433	CLEC2L	154790
4434	FMC1	154791
4435	CASS4	57091
4436	TTYH2	94015
4437	PCNP	57092
4438	SRFBP1	153443
4439	C8orf44-SGK3	100533105
4440	ZHX1-C8orf76	100533106
4441	PARP11	57097
4442	AVEN	57099
4443	TRIM49	57093
4444	FREM3	166752
4445	CPA6	57094
4446	PITHD1	57095
4447	RPGRIP1	57096
4448	TSEN15	116461
4449	LOC100128184	100128184
4450	CAPS2	84698
4451	CREB3L3	84699
4452	GJA10	84694
4453	MCEE	84693
4454	ABHD1	84696
4455	LOXL3	84695
4456	SPATA22	84690
4457	CCDC54	84692
4458	FAM71F1	84691
4459	MDH1B	130752
4460	PITPNM3	83394
4461	ZNF101	94039
4462	HTRA3	94031
4463	LRRC4B	94030
4464	FTMT	94033
4465	CAMK2N2	94032
4466	ZNF554	115196
4467	BEND2	139105
4468	C6orf52	347744
4469	CEPT1	10390
4470	SPATA25	128497
4471	OTOP3	347741
4472	NOD1	10392
4473	CORO2B	10391
4474	PRG3	10394
4475	BMT2	154743
4476	ANAPC10	10393
4477	MKRN2OS	100129480
4478	SSX2B	727837
4479	ATP8A1	10396
4480	DHFR	1719
4481	DLC1	10395
4482	NME9	347736
4483	DHCR24	1718
4484	MYL9	10398
4485	DHCR7	1717
4486	NDRG1	10397
4487	DGUOK	1716
4488	TUBB2B	347733
4489	RACK1	10399
4490	CATSPER3	347732
4491	SERINC2	347735
4492	SLC35B2	347734
4493	LENG9	94059
4494	LRRTM3	347731
4495	FITM2	128486
4496	LRRTM1	347730
4497	WFDC12	128488
4498	SPNS3	201305
4499	SYAP1	94056
4500	SPATA31A3	727830
4501	GOLGA6L6	727832
4502	DHODH	1723
4503	DIAPH1	1729
4504	NQO1	1728
4505	CYB5R3	1727
4506	DHPS	1725
4507	LOC105369155	105369155
4508	USP17L22	100287513
4509	LOC107987243	107987243
4510	LOC107987248	107987248
4511	LOC107987247	107987247
4512	RIC8A	60626
4513	DIO2	1734
4514	DIO1	1733
4515	SEPT1	1731
4516	DIAPH2	1730
4517	DLG1	1739
4518	DLD	1738
4519	DLAT	1737
4520	DKC1	1736
4521	DIO3	1735
4522	LOC107987233	107987233
4523	TRIM39-RPP21	202658
4524	LOC107987231	107987231
4525	LOC107987238	107987238
4526	LOC107987237	107987237
4527	UBL4B	164153
4528	LOC107987236	107987236
4529	LOC107987235	107987235
4530	DLX1	1745
4531	DLST	1743
4532	DLG4	1742
4533	DLG3	1741
4534	DLG2	1740
4535	CMTM8	152189
4536	DLX5	1749
4537	DLX4	1748
4538	DLX3	1747
4539	DLX2	1746
4540	SPICE1	152185
4541	LOC105369176	105369176
4542	SDHAF3	57001
4543	CDCP2	200008
4544	NT5C1A	84618
4545	TUBB6	84617
4546	LOC107987269	107987269
4547	ZGPAT	84619
4548	DMD	1756
4549	SLC5A9	200010
4550	DMBT1	1755
4551	ACKR3	57007
4552	FNDC1	84624
4553	ZNF469	84627
4554	KRBA1	84626
4555	YAE1D1	57002
4556	LOC107987263	107987263
4557	CCDC47	57003
4558	ST6GAL2	84620
4559	DLX6	1750
4560	KIRREL3	84623
4561	ZNF594	84622
4562	LOC107987260	107987260
4563	DNM1	1759
4564	DMP1	1758
4565	SARDH	1757
4566	CLDN34	100288814
4567	LOC105369189	105369189
4568	DNAH9	1770
4569	CABP4	57010
4570	LOC107987254	107987254
4571	LOC107987253	107987253
4572	CC2D1B	200014
4573	DNAH5	1767
4574	COQ9	57017
4575	ZBTB37	84614
4576	CCNL1	57018
4577	CIAPIN1	57019
4578	KRTAP4-4	84616
4579	DNA2	1763
4580	DMWD	1762
4581	DMRT1	1761
4582	PARD6B	84612
4583	DMPK	1760
4584	AKR1B10	57016
4585	LOC105369184	105369184
4586	DNAH8	1769
4587	DNAH6	1768
4588	LIMS3	96626
4589	PLEKHG4B	153478
4590	FRG2C	100288801
4591	LOC105369199	105369199
4592	DYNC1I2	1781
4593	C16orf62	57020
4594	LOC107987289	107987289
4595	DYNC1I1	1780
4596	CCDC185	164127
4597	LOC107987288	107987288
4598	MMAA	166785
4599	IL1F10	84639
4600	DYNC1H1	1778
4601	PLA2G12B	84647
4602	DNASE2	1777
4603	DNASE1L3	1776
4604	EEFSEC	60678
4605	DGAT2	84649
4606	DNASE1L2	1775
4607	CELF6	60677
4608	LCE3D	84648
4609	DNASE1L1	1774
4610	PAPPA2	60676
4611	KIF2B	84643
4612	LOC107987285	107987285
4613	DNASE1	1773
4614	PROK2	60675
4615	DCAF12L1	139170
4616	PDXP	57026
4617	C22orf23	84645
4618	NBPF11	200030
4619	ATG101	60673
4620	PYDC2	152138
4621	MIIP	60672
4622	CCDC50	152137
4623	MFSD14B	84641
4624	USP38	84640
4625	LOC105370199	105370199
4626	AMOT	154796
4627	TTC24	164118
4628	OR14J1	442191
4629	DNTT	1791
4630	OR10C1	442194
4631	LOC107987276	107987276
4632	TNRC18	84629
4633	NTNG2	84628
4634	NUDT17	200035
4635	MUC5B	727897
4636	SLC17A7	57030
4637	DNMT3B	1789
4638	GPR174	84636
4639	DNMT3A	1788
4640	TRDMT1	1787
4641	DNMT1	1786
4642	DNM2	1785
4643	RSRP1	57035
4644	AFAP1L2	84632
4645	C14orf93	60686
4646	SLITRK2	84631
4647	DYNC1LI2	1783
4648	ANKMY2	57037
4649	ZFAND3	60685
4650	KISS1R	84634
4651	RARS2	57038
4652	TRAPPC11	60684
4653	LOC100653049	100653049
4654	SMAP1	60682
4655	FKBP10	60681
4656	TTBK1	84630
4657	CELF5	60680
4658	DGKK	139189
4659	TWSG1	57045
4660	USP32	84669
4661	FAM126A	84668
4662	DPAGT1	1798
4663	DXO	1797
4664	DOK1	1796
4665	HRES2	57046
4666	MYPN	84665
4667	DOCK3	1795
4668	PLSCR2	57047
4669	DOCK2	1794
4670	PLSCR3	57048
4671	HES7	84667
4672	DOCK1	1793
4673	RETNLB	84666
4674	DPY30	84661
4675	CCDC62	84660
4676	GLIS2	84662
4677	CHRNA10	57053
4678	DAZ3	57054
4679	DAZ2	57055
4680	UTP3	57050
4681	LOC100653061	100653061
4682	IFNL4	101180976
4683	ZBTB49	166793
4684	ADGRE3	84658
4685	COA5	493753
4686	LOC107987291	107987291
4687	LOC107987290	107987290
4688	RNASE7	84659
4689	TBX20	57057
4690	SPZ1	84654
4691	GLYR1	84656
4692	EBPL	84650
4693	SPINK7	84651
4694	USP17L21	100287478
4695	P3H3	10536
4696	RNASEH2A	10535
4697	STXBP4	252983
4698	BATF	10538
4699	UBD	10537
4700	GLRX3	10539
4701	PITRM1	10531
4702	SSSCA1	10534
4703	ATG7	10533
4704	LOC105369205	105369205
4705	LOC105372836	105372836
4706	LOC105369201	105369201
4707	TMEM239	100288797
4708	LOC105369209	105369209
4709	PRDX4	10549
4710	FNDC5	252995
4711	TM9SF1	10548
4712	MARCH11	441061
4713	ANP32B	10541
4714	TXLNA	200081
4715	DCTN2	10540
4716	LAMTOR5	10542
4717	PROCR	10544
4718	PRR23D1	100131608
4719	LOC105369216	105369216
4720	LOC105369214	105369214
4721	LOC105369212	105369212
4722	MYBBP1A	10514
4723	APPBP2	10513
4724	FBLN5	10516
4725	CIB2	10518
4726	FBXW10	10517
4727	CIB1	10519
4728	NEIL2	252969
4729	SEMA3C	10512
4730	CUEDC1	404093
4731	TUSC1	286319
4732	USP17L20	100287441
4733	HYOU1	10525
4734	OPRPN	58503
4735	KAT5	10524
4736	IPO7	10527
4737	OSTC	58505
4738	IPO8	10526
4739	ARHGAP22	58504
4740	NEBL	10529
4741	NOP56	10528
4742	ZNF250	58500
4743	DDX17	10521
4744	ZNF211	10520
4745	SCAF1	58506
4746	CHERP	10523
4747	CACTIN	58509
4748	DEAF1	10522
4749	KMT2C	58508
4750	LOC105369236	105369236
4751	LOC105369233	105369233
4752	TMEM150C	441027
4753	OR2A2	442361
4754	MTHFD2L	441024
4755	LOC105369239	105369239
4756	EPS15L1	58513
4757	FAM60A	58516
4758	GPAT3	84803
4759	SELENOK	58515
4760	PRODH2	58510
4761	DLGAP3	58512
4762	DNASE2B	58511
4763	PAQR7	164091
4764	SMIM9	100132963
4765	LOC105369230	105369230
4766	RBM25	58517
4767	ZCWPW2	152098
4768	LOC105369246	105369246
4769	LOC105369247	105369247
4770	LOC105369244	105369244
4771	LOC105369243	105369243
4772	WIZ	58525
4773	DMRT3	58524
4774	SEMA4F	10505
4775	ABRACL	58527
4776	MID1IP1	58526
4777	SEMA4D	10507
4778	SEMA4B	10509
4779	LOC105369240	105369240
4780	LOC105369241	105369241
4781	LOC105372883	105372883
4782	MYOZ1	58529
4783	RRAGD	58528
4784	SEMA6B	10501
4785	SEMA6C	10500
4786	LOC105369257	105369257
4787	LOC105369254	105369254
4788	LY6G6D	58530
4789	RTN4IP1	84816
4790	IL17RC	84818
4791	TXNDC17	84817
4792	LMNB2	84823
4793	ATP10D	57205
4794	C4orf47	441054
4795	MPP4	58538
4796	FCRLA	84824
4797	PRM3	58531
4798	SNX6	58533
4799	ZNF248	57209
4800	LOC105369266	105369266
4801	USP17L19	100287404
4802	PERM1	84808
4803	SLC45A4	57210
4804	MFSD9	84804
4805	NFKBID	84807
4806	THAP11	57215
4807	PLCD4	84812
4808	VANGL2	57216
4809	BUD13	84811
4810	TTC7A	57217
4811	PLPP7	84814
