14145	17872
14145	16955
14145	19386
14145	19104
14145	2656
14145	13010
14145	19408
14145	14513
20926	11964
20926	9688
20926	2596
3270	19580
3270	16019
8460	14038
8460	14063
8460	14065
8460	14067
2268	5658
54	18257
54	19178
54	19180
54	19149
54	19131
54	11983
54	8957
54	19135
54	19197
54	19136
54	19199
54	19137
54	19201
54	19202
54	12262
54	19139
54	19204
54	19141
54	19206
54	18168
54	19143
54	19145
12909	20045
12909	18729
12909	18732
12909	1298
12909	13006
12909	18749
12909	18750
12909	13014
4096	5509
4096	16563
20098	2430
20098	13816
10826	16145
20105	4892
20105	10909
3024	12963
12317	13605
12317	14573
12317	18786
12317	17828
7616	20215
7614	2108
7614	9517
7614	18486
7614	10633
7614	18558
17586	6389
17586	8971
17586	1628
17586	14193
17586	7704
17586	5803
17586	20045
17586	15578
17586	17631
17586	4698
17586	19099
17586	14
17586	17633
17586	20053
17586	5811
17586	18595
17586	19105
17586	19107
17586	18598
17586	5281
17586	4209
17586	27
17586	19111
17586	29
17586	3724
17586	19116
17586	10496
17586	19118
17586	37
17586	42
17586	17644
17586	5294
17586	17645
17586	5295
17586	775
17586	54
17586	56
17586	58
17586	3115
17586	13439
17586	17649
17586	9054
17586	17650
17586	17651
17586	11972
17586	7094
17586	17657
17586	86
17586	17658
17586	9084
17586	87
17586	19146
17586	19658
17586	19659
17586	19148
17586	18638
17586	19665
17586	17664
17586	111
17586	7119
17586	19167
17586	17673
17586	17676
17586	19679
17586	19680
17586	2522
17586	127
17586	9136
17586	15680
17586	5907
17586	6535
17586	19690
17586	3144
17586	19691
17586	19694
17586	17684
17586	19205
17586	17692
17586	19697
17586	19212
17586	19698
17586	19214
17586	19699
17586	19216
17586	19700
17586	16545
17586	19217
17586	11176
17586	19219
17586	18675
17586	19220
17586	19705
17586	2554
17586	19709
17586	19710
17586	14969
17586	19712
17586	18678
17586	19714
17586	19716
17586	18680
17586	19718
17586	176
17586	179
17586	19721
17586	18682
17586	2561
17586	180
17586	19725
17586	19229
17586	19726
17586	13530
17586	19727
17586	19233
17586	5386
17586	20162
17586	19729
17586	17713
17586	19236
17586	15733
17586	19730
17586	19731
17586	190
17586	883
17586	12757
17586	6594
17586	13550
17586	14999
17586	18711
17586	18713
17586	19252
17586	17150
17586	5971
17586	19254
17586	18716
17586	19255
17586	15765
17586	16562
17586	6609
17586	16563
17586	17723
17586	15769
17586	15771
17586	12762
17586	14346
17586	5412
17586	13575
17586	17174
17586	18735
17586	213
17586	214
17586	215
17586	216
17586	15786
17586	217
17586	14353
17586	4806
17586	19284
17586	6002
17586	15017
17586	6000
17586	15018
17586	18741
17586	18742
17586	15021
17586	223
17586	224
17586	19762
17586	14376
17586	15809
17586	14379
17586	14381
17586	19309
17586	17192
17586	17195
17586	17198
17586	19316
17586	1817
17586	5446
17586	236
17586	13613
17586	18757
17586	18762
17586	19782
17586	18763
17586	12791
17586	943
17586	17216
17586	13635
17586	4270
17586	17225
17586	17226
17586	17228
17586	20221
17586	18773
17586	12824
17586	17238
17586	15870
17586	17241
17586	18323
17586	15081
17586	980
17586	12072
17586	12842
17586	17827
17586	13675
17586	15101
17586	15898
17586	13681
17586	15902
17586	15903
17586	15104
17586	16666
17586	16672
17586	20238
17586	20239
17586	20240
17586	17851
17586	20241
17586	17852
17586	2651
17586	10610
17586	17861
17586	17303
17586	10613
17586	17305
17586	10618
17586	11297
17586	9285
17586	16700
17586	16702
17586	14476
17586	15963
17586	16705
17586	16710
17586	18357
17586	15975
17586	19393
17586	19394
17586	1929
17586	1934
17586	3236
17586	13738
17586	20246
17586	13746
17586	15982
17586	15983
17586	16723
17586	15984
17586	1953
17586	11326
17586	15987
17586	16731
17586	12155
17586	4317
17586	16733
17586	15996
17586	12965
17586	3804
17586	3255
17586	16000
17586	16751
17586	5476
17586	14532
17586	19404
17586	18375
17586	9313
17586	12172
17586	1053
17586	6063
17586	12177
17586	16018
17586	12187
17586	18385
17586	16764
17586	13798
17586	16025
17586	11370
17586	16026
17586	16768
17586	12203
17586	16771
17586	16773
17586	16035
17586	16040
17586	11387
17586	18388
17586	12221
17586	18821
17586	18822
17586	16055
17586	18395
17586	1075
17586	18396
17586	2001
17586	13039
17586	16798
17586	13053
17586	13843
17586	11425
17586	5488
17586	12256
17586	16805
17586	13067
17586	16809
17586	15249
17586	1089
17586	16105
17586	13084
17586	19422
17586	17940
17586	17941
17586	18410
17586	13091
17586	11470
17586	9998
17586	13114
17586	16127
17586	16129
17586	16834
17586	7915
17586	11512
17586	18416
17586	11515
17586	17435
17586	13904
17586	10740
17586	13147
17586	13907
17586	8575
17586	18417
